conceptType,conceptUri,preferredLabel,status,altLabels,description,broaderConceptUri,broaderConceptPT
Occupation,http://data.europa.eu/esco/occupation/7f0fe7d3-54c6-41e9-88ba-9d4f0f1a46b4,μηχανικός μικροσυστημάτων,released,,"Οι μηχανικοί μικροσυστημάτων ερευνούν, σχεδιάζουν, αναπτύσσουν και επιβλέπουν την παραγωγή μικροηλεκτρομηχανικών συστημάτων (MEMS), τα οποία μπορούν να ενσωματωθούν σε μηχανικά, οπτικά, ακουστικά και ηλεκτρονικά προϊόντα.",http://data.europa.eu/esco/occupation/4d34a9ee-2653-4da0-bef7-f59294577224,ηλεκτρονικός μηχανικός
Occupation,http://data.europa.eu/esco/occupation/7f2761eb-4edc-48ad-9fbf-eed0a0db9a21,φυσικός,released,βιοφυσικός | οικονοφυσικός | πυρηνικός φυσικός | ακτινοφυσικός | φυσικός περιβάλλοντος | αστροφυσικός | ιατροφυσικός | πετροφυσικός | ερευνητής φυσικής | πυρηνική φυσικός | ερευνήτρια φυσικής,"Οι φυσικοί είναι επιστήμονες οι οποίοι μελετούν τα φυσικά φαινόμενα. Εστιάζουν την έρευνά τους ανάλογα με την ειδίκευσή τους, από την φυσική των ατομικών σωματιδίων έως τη μελέτη φαινομένων του σύμπαντος. Εφαρμόζουν τα ευρήματά τους για τη βελτίωση της κοινωνίας, συμβάλλοντας στην ανάπτυξη του ενεργειακού εφοδιασμού, της θεραπείας των ασθενειών, της τεχνολογίας παιγνίων, του εξοπλισμού αιχμής και αντικειμένων καθημερινής χρήσης.",http://data.europa.eu/esco/isco/C2111,Φυσικοί και αστρονόμοι
Occupation,http://data.europa.eu/esco/occupation/82e37849-30ec-4461-a40e-263d4c984f88,παλαιοντολόγος,released,,"Οι παλαιοντολόγοι ερευνούν και αναλύουν τις μορφές ζωής που υπήρχαν στους αρχαίους χρόνους στον πλανήτη Γη. Προσπαθούν να καθορίσουν την εξελικτική πορεία και την αλληλεπίδραση σε διάφορες γεωλογικές περιόδους όλων των ειδών που ήταν κάποτε οργανισμοί, όπως τα φυτά, η γύρη και οι σπόροι, τα ασπόνδυλα και τα σπονδυλωτά ζώα, οι άνθρωποι, ίχνη όπως αποτυπώματα, καθώς επίσης και με το περιβάλλον και το κλίμα.",http://data.europa.eu/esco/occupation/c6196b21-20f9-4608-83fb-6f143afc740d,γεωλόγος
Occupation,http://data.europa.eu/esco/occupation/86a0c9ab-c3fa-41a3-ad3e-d0083036b3d6,ορυκτολόγος,released,,"Οι ορυκτολόγοι μελετούν τη σύνθεση, τη δομή και άλλες φυσικές ιδιότητες της γης. Αναλύουν διάφορα ορυκτά και χρησιμοποιούν επιστημονικό εξοπλισμό για να προσδιορίσουν τη δομή και τις ιδιότητές τους. Οι εργασίες τους επικεντρώνονται κυρίως στην ταξινόμηση και την ταυτοποίηση των ορυκτών, με τη λήψη δειγμάτων και τη διεξαγωγή περαιτέρω δοκιμών, αναλύσεων και εξετάσεων.",http://data.europa.eu/esco/isco/C2114,Γεωλόγοι και γεωφυσικοί
Occupation,http://data.europa.eu/esco/occupation/89b87aa2-4008-4cc7-96f8-e2b5ffe59f28,τεχνολόγος οικολογίας και περιβάλλοντος,released,οικολόγος-ερευνήτρια | οικολόγος-ερευνητής,"Οι τεχνολόγοι οικολογίας και περιβάλλοντος διενεργούν αξιολογήσεις της υγείας και της κατανομής των οργανισμών, δηλαδή των ανθρώπων, των φυτών και των ζώων, καθώς και της σχέσης μεταξύ των οργανισμών και του περιβάλλοντός τους. Οι τεχνολόγοι οικολογίας και περιβάλλοντος έχουν συνήθως έναν τομέα εξειδίκευσης, π.χ. γλυκά ύδατα, θαλάσσια και επίγεια πανίδα και χλωρίδα, στον οποίο διεξάγουν έρευνα και επιτελούν σχετικά καθήκοντα. ",http://data.europa.eu/esco/isco/C2133,Επαγγελματίες προστασίας του περιβάλλοντος
Occupation,http://data.europa.eu/esco/occupation/8b128a08-606f-4bb1-806e-07e0ed98b40e,πανεπιστημιακός καθηγητής διαστημικής επιστήμης/πανεπιστημιακή καθηγήτρια διαστημικής επιστήμης,released,πανεπιστημιακός καθηγητής | επίκουρος καθηγητής διαστημικής επιστήμης | πανεπιστημιακός καθηγητής διαστημικής επιστήμης | καθηγητής διαστημικής επιστήμης | πανεπιστημιακός καθηγητής αστροφυσικής | καθηγήτρια διαστημικής επιστήμης | λέκτορας διαστημικής επιστήμης | αναπληρωτής καθηγητής διαστημικής επιστήμης | πανεπιστημιακή καθηγήτρια αστροφυσικής | επίκουρη καθηγήτρια διαστημικής επιστήμης | λεκτόρισσα διαστημικής επιστήμης | αναπληρώτρια καθηγήτρια διαστημικής επιστήμης,"Οι πανεπιστημιακοί καθηγητές διαστημικής επιστήμης είναι καθηγητές, εκπαιδευτικοί ή λέκτορες οι οποίοι παρέχουν εκπαίδευση σε σπουδαστές με απολυτήριο ανώτερης δευτεροβάθμιας εκπαιδεύσεως, στον δικό τους εξειδικευμένο τομέα σπουδών, τη διαστημική επιστήμη, ο οποίος έχει κυρίως ακαδημαϊκό χαρακτήρα. Συνεργάζονται με τους βοηθούς ερευνητές και τους βοηθούς καθηγητή για την προετοιμασία των διαλέξεων και των εξετάσεων, για τη βαθμολόγηση εργασιών και εξετάσεων και παρέχουν αξιολόγηση και ανατροφοδότηση στους σπουδαστές. Επίσης, διεξάγουν ακαδημαϊκή έρευνα στον τομέα της διαστημικής επιστήμης, δημοσιεύουν τα πορίσματά τους και συνεργάζονται με άλλους συναδέλφους από το πανεπιστήμιο.",http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,καθηγητής τριτοβάθμιας εκπαίδευσης/καθηγήτρια τριτοβάθμιας εκπαίδευσης
Occupation,http://data.europa.eu/esco/occupation/8c0f59c9-9a47-42e7-8287-aab19df4e6ab,μηχανικός μικροηλεκτρονικής,released,,"Οι μηχανικοί μικροηλεκτρονικής σχεδιάζουν, αναπτύσσουν και επιβλέπουν την παραγωγή μικροηλεκτρονικών συσκευών και εξαρτημάτων, όπως μικροεπεξεργαστές και ολοκληρωμένα κυκλώματα.",http://data.europa.eu/esco/occupation/4d34a9ee-2653-4da0-bef7-f59294577224,ηλεκτρονικός μηχανικός
Occupation,http://data.europa.eu/esco/occupation/920c22e1-10a1-4afa-86b3-c43da8488391,πανεπιστημιακός καθηγητής κοινωνικής εργασίας/πανεπιστημιακή καθηγήτρια κοινωνικής εργασίας,released,λέκτορας κοινωνικής εργασίας | καθηγητής κοινωνικής εργασίας | αναπληρώτρια καθηγήτρια κοινωνικής εργασίας | λεκτόρισσα κοινωνικής εργασίας | καθηγήτρια κοινωνικής εργασίας | αναπληρωτής καθηγητής κοινωνικής εργασίας | επίκουρος  καθηγητής κοινωνικής εργασίας | πανεπιστημιακός καθηγητής κοινωνικής εργασίας | πανεπιστημιακή καθηγήτρια κοινωνικής εργασίας | επίκουρη καθηγήτρια κοινωνικής εργασίας,"Οι πανεπιστημιακοί καθηγητές κοινωνικής εργασίας είναι επαγγελματίες που ασκούν διττό ρόλο, αφενός, δραστηριοποιούνται στον επιστημονικό κλάδο που προσφέρει κοινωνικές υπηρεσίες, όπως η παροχή συμβουλών, η θεραπεία ή η υπεράσπιση, σε μεμονωμένα άτομα ή ομάδες και, αφετέρου, αποτελούν μέρος του ακαδημαϊκού κόσμου που παρέχει επαγγελματική εκπαίδευση, συμμετέχοντας επίσης στην έρευνα και την ανάπτυξη της γνώσης, συμβάλλοντας σε λύσεις που αφορούν πολύπλοκα κοινωνικά προβλήματα και καινοτόμες προσεγγίσεις για τη βελτίωση των εν λόγω προβλημάτων. Διδάσκουν τις γνώσεις, τις δεξιότητες και τις αξίες της κοινωνικής εργασίας για να προετοιμάσουν τους σπουδαστές να είναι πολιτισμικά ικανοί να συμμετέχουν σε πρακτικές κοινωνικής εργασίας με διαφορετικούς πληθυσμούς και κοινότητες.",http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,καθηγητής τριτοβάθμιας εκπαίδευσης/καθηγήτρια τριτοβάθμιας εκπαίδευσης
Occupation,http://data.europa.eu/esco/occupation/92bb3d8c-8a9f-4cd7-80ec-247bbf173004,μηχανικός τεχνολογίας υλικού υπολογιστών,released,,"Οι μηχανικοί τεχνολογίας υλικού υπολογιστών σχεδιάζουν και αναπτύσσουν συστήματα και εξαρτήματα υλικού ηλεκτρονικών υπολογιστών, όπως πλακέτες κυκλωμάτων, διαποδιαμορφωτές και εκτυπωτές. Δημιουργούν προσχέδια ή σχέδια συναρμολόγησης, αναπτύσσουν και δοκιμάζουν πρωτότυπα και επιβλέπουν τη διαδικασία παραγωγής.",http://data.europa.eu/esco/occupation/4d34a9ee-2653-4da0-bef7-f59294577224,ηλεκτρονικός μηχανικός
Occupation,http://data.europa.eu/esco/occupation/9766cc19-5a64-4b3c-a741-71561285a419,πανεπιστημιακός καθηγητής ανθρωπολογίας/πανεπιστημιακή καθηγήτρια ανθρωπολογίας,released,λεκτόρισσα ανθρωπολογίας | αναπληρωτής καθηγητής ανθρωπολογίας | λέκτορας ανθρωπολογίας | καθηγήτρια ανθρωπολογίας | καθηγητής ανθρωπολογίας | επίκουρος καθηγητής ανθρωπολογίας | πανεπιστημιακή καθηγήτρια ανθρωπολογίας | πανεπιστημιακός καθηγητής ανθρωπολογίας | επίκουρη καθηγήτρια ανθρωπολογίας | αναπληρώτρια καθηγήτρια ανθρωπολογίας,"Οι πανεπιστημιακοί καθηγητές ανθρωπολογίας είναι καθηγητές, εκπαιδευτικοί ή λέκτορες οι οποίοι παρέχουν εκπαίδευση σε σπουδαστές με απολυτήριο ανώτερης δευτεροβάθμιας εκπαίδευσης, στον δικό τους εξειδικευμένο κλάδο σπουδών, την ανθρωπολογία, ο οποίος έχει κυρίως ακαδημαϊκό χαρακτήρα. Συνεργάζονται με τους βοηθούς ερευνητές και τους βοηθούς καθηγητή για την προετοιμασία των διαλέξεων και των εξετάσεων, για τη βαθμολόγηση των εργασιών και των εξετάσεων και παρέχουν αξιολόγηση και ανατροφοδότηση στους φοιτητές. Επίσης, διεξάγουν ακαδημαϊκή έρευνα στον τομέα της ανθρωπολογίας, δημοσιεύουν τα πορίσματά τους και συνεργάζονται με άλλους συναδέλφους από το πανεπιστήμιο.",http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,καθηγητής τριτοβάθμιας εκπαίδευσης/καθηγήτρια τριτοβάθμιας εκπαίδευσης
Occupation,http://data.europa.eu/esco/occupation/9851c83c-5670-4da0-964a-1ef0e682e30b,θανατολόγος,released,ερευνήτρια θανατολογίας | ερευνητής θανατολογίας,"Οι θανατολόγοι ασχολούνται με τη μελέτη του θανάτου και της διαδικασίας του θανάτου σε διάφορους επιστημονικούς τομείς όπως η ψυχολογία, η κοινωνιολογία, η φυσιολογία και η ανθρωπολογία. Συμβάλλουν στην ανάπτυξη της γνώσης γύρω από πτυχές του θανάτου όπως τα ψυχολογικά φαινόμενα που βιώνουν όσοι πεθαίνουν και τα άτομα που τους περιβάλλουν.",http://data.europa.eu/esco/isco/C2632,"Κοινωνιολόγοι, ανθρωπολόγοι και ασκούντες συναφή επαγγέλματα"
Occupation,http://data.europa.eu/esco/occupation/9905cc76-d48b-49b1-94ab-17becb30be1a,πανεπιστημιακός καθηγητής διατροφολογίας/πανεπιστημιακή καθηγήτρια διατροφολογίας,released,επίκουρος καθηγητής διατροφολογίας | επίκουρη καθηγήτρια διατροφολογίας | λέκτορας διατροφολογίας | πανεπιστημιακός καθηγητής διατροφολογίας | αναπληρώτρια καθηγήτρια διατροφολογίας | πανεπιστημιακή καθηγήτρια διατροφολογίας | καθηγητής διατροφολογίας | αναπληρωτής καθηγητής διατροφολογίας | καθηγήτρια διατροφολογίας | λεκτόρισσα διατροφολογίας,"Οι πανεπιστημιακοί καθηγητές διατροφολογίας είναι καθηγητές, εκπαιδευτικοί, ή λέκτορες που παρέχουν εκπαίδευση σε φοιτητές με απολυτήριο ανώτερης δευτεροβάθμιας εκπαίδευσης, στο δικό τους εξειδικευμένο πεδίο σπουδών, τη διατροφολογία, το οποίο έχει κυρίως ακαδημαϊκό χαρακτήρα. Συνεργάζονται με τους βοηθούς ερευνητές και τους βοηθούς καθηγητή για την προετοιμασία των διαλέξεων και των εξετάσεων, βοηθούν στη βαθμολόγηση εργασιών και εξετάσεων και παρέχουν αξιολόγηση και ανατροφοδότηση στους σπουδαστές. Επίσης, διεξάγουν ακαδημαϊκή έρευνα στον τομέα της διατροφολογίας, δημοσιεύουν τα πορίσματά τους και συνεργάζονται με άλλους συναδέλφους από το πανεπιστήμιο.",http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,καθηγητής τριτοβάθμιας εκπαίδευσης/καθηγήτρια τριτοβάθμιας εκπαίδευσης
Occupation,http://data.europa.eu/esco/occupation/99492920-e5a5-4dba-9e5a-93193147198c,οικονομολόγος,released,,"Οι οικονομολόγοι διεξάγουν έρευνες και αναπτύσσουν θεωρίες στον τομέα των οικονομικών, είτε πρόκειται για μικροοικονομική είτε για μακροοικονομική ανάλυση. Εξετάζουν τις τάσεις, αναλύουν τα στατιστικά στοιχεία και, σε κάποιον βαθμό, εργάζονται με οικονομικά μαθηματικά μοντέλα για την παροχή συμβουλών σε εταιρείες, κυβερνήσεις και συναφείς φορείς. Παρέχουν συμβουλές σχετικά με τη σκοπιμότητα των προϊόντων, τις προβλέψεις τάσεων, τις αναδυόμενες αγορές, τις φορολογικές πολιτικές και τις καταναλωτικές τάσεις.",http://data.europa.eu/esco/isco/C2631,Οικονομολόγοι
Occupation,http://data.europa.eu/esco/occupation/9a7e780a-b778-4a5a-b4eb-309d394d313d,πανεπιστημιακός καθηγητής λογοτεχνίας/πανεπιστημιακή καθηγήτρια λογοτεχνίας,released,αναπληρώτρια καθηγήτρια λογοτεχνίας | επίκουρος καθηγητής λογοτεχνίας | επίκουρη καθηγήτρια λογοτεχνίας | καθηγήτρια λογοτεχνίας | λέκτορας λογοτεχνίας | πανεπιστημιακός καθηγητής λογοτεχνίας | λεκτόρισσα λογοτεχνίας | αναπληρωτής καθηγητής λογοτεχνίας | πανεπιστημιακή καθηγήτρια λογοτεχνίας | καθηγητής λογοτεχνίας,"Οι πανεπιστημιακοί καθηγητές λογοτεχνίας είναι καθηγητές, εκπαιδευτικοί ή λέκτορες που παρέχουν εκπαίδευση σε σπουδαστές με απολυτήριο ανώτερης δευτεροβάθμιας εκπαίδευσης, στο δικό τους εξειδικευμένο πεδίο σπουδών, τη λογοτεχνία, το οποίο έχει κυρίως ακαδημαϊκό χαρακτήρα. Συνεργάζονται με τους βοηθούς ερευνητές και τους βοηθούς καθηγητή για την προετοιμασία των διαλέξεων και των εξετάσεων, βοηθούν στη βαθμολόγηση εργασιών και εξετάσεων και παρέχουν αξιολόγηση και ανατροφοδότηση στους σπουδαστές. Επίσης, διεξάγουν ακαδημαϊκή έρευνα στον αντίστοιχο τομέα της λογοτεχνίας, δημοσιεύουν τα πορίσματά τους και συνεργάζονται με άλλους συναδέλφους από το πανεπιστήμιο.",http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,καθηγητής τριτοβάθμιας εκπαίδευσης/καθηγήτρια τριτοβάθμιας εκπαίδευσης
Occupation,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,ειδικευμένος ιατρός/ειδικευμένη ιατρός,released,ειδικευμένος ιατρός | ειδικευμένη ιατρός,"Οι ειδικευμένοι ιατροί προλαμβάνουν, διαγιγνώσκουν και αντιμετωπίζουν παθήσεις ανάλογα με την ιατρική ή χειρουργική ειδικότητα τους.",http://data.europa.eu/esco/isco/C2212,Ειδικευμένοι ιατροί
Occupation,http://data.europa.eu/esco/occupation/a36c14e6-ed96-467d-8390-6f9cf47ac350,πανεπιστημιακός καθηγητής ιστορίας/πανεπιστημιακή καθηγήτρια ιστορίας,released,λεκτόρισσα ιστορίας | αναπληρωτής καθηγητής ιστορίας | επίκουρη καθηγήτρια ιστορίας | πανεπιστημιακή καθηγήτρια ιστορίας | πανεπιστημιακός καθηγητής μεσαιωνικής ιστορίας | πανεπιστημιακός καθηγητής  νεότερης ιστορίας | πανεπιστημιακή καθηγήτρια μεσαιωνικής ιστορίας | καθηγητής ιστορίας | πανεπιστημιακή καθηγήτρια νεότερης ιστορίας | επίκουρος καθηγητής ιστορίας | καθηγήτρια ιστορίας | πανεπιστημιακός καθηγητής ιστορίας | αναπληρώτρια καθηγήτρια ιστορίας | πανεπιστημιακή καθηγήτρια αρχαίας ιστορίας | λέκτορας ιστορίας | πανεπιστημιακός καθηγητής αρχαίας ιστορίας,"Οι πανεπιστημιακοί καθηγητές ιστορίας είναι καθηγητές, εκπαιδευτικοί ή λέκτορες οι οποίοι παρέχουν εκπαίδευση σε σπουδαστές με απολυτήριο ανώτερης δευτεροβάθμιας εκπαίδευσης, στον δικό τους εξειδικευμένο κλάδο σπουδών, την ιστορία, ο οποίος έχει κυρίως ακαδημαϊκό χαρακτήρα. Συνεργάζονται με τους βοηθούς ερευνητές και τους βοηθούς καθηγητή για την προετοιμασία των διαλέξεων και των εξετάσεων, για τη βαθμολόγηση των εργασιών και των εξετάσεων και παρέχουν αξιολόγηση και ανατροφοδότηση στους σπουδαστές. Επίσης, διεξάγουν ακαδημαϊκή έρευνα στον αντίστοιχο τομέα της ιστορίας, δημοσιεύουν τα πορίσματά τους και συνεργάζονται με άλλους συναδέλφους από το πανεπιστήμιο.",http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,καθηγητής τριτοβάθμιας εκπαίδευσης/καθηγήτρια τριτοβάθμιας εκπαίδευσης
Occupation,http://data.europa.eu/esco/occupation/a63733fa-f7ff-4733-8961-1ec4eeaab00b,μουσειολόγος,released,μουσειολόγος μουσειογράφος και σχεδιάστρια εκθέσεων | μουσειολόγος μουσειογράφος και σχεδιαστής εκθέσεων | μουσειολόγος-μουσειογράφος | μουσειογράφος,"Οι επιστήμονες του τομέα των μουσείων αναλαμβάνουν και/ή διαχειρίζονται την επιμέλεια, τις προπαρασκευαστικές εργασίες και τις εργασίες γραφείου σε γενικά μουσεία, βοτανικούς κήπους, αίθουσες τέχνης, συλλογές καλών τεχνών, ενυδρεία ή παρόμοιους χώρους. Διαχειρίζονται τις συλλογές φυσικού, ιστορικού και ανθρωπολογικού υλικού που έχει εκπαιδευτικό, επιστημονικό ή αισθητικό χαρακτήρα.
	",http://data.europa.eu/esco/isco/C2621,"Αρχειοφύλακες και έφοροι αρχαιοτήτων, μουσείων και αιθουσών έργων τέχνης"
Occupation,http://data.europa.eu/esco/occupation/a7a74a05-3dd0-46c6-99af-92df8042520c,μικροβιολόγος,released,βιοτεχνολόγος | ιστολόγος | ελμινθολόγος | ερευνήτρια μικροβιολογίας | ιολόγος | παρασιτολόγος | βακτηριολόγος | ερευνητής μικροβιολογίας,"Οι μικροβιολόγοι εξετάζουν και αναλύουν τις έμβιες μορφές, τα χαρακτηριστικά και τις διεργασίες των μικροσκοπικών οργανισμών. Μελετούν μικροοργανισμούς, όπως βακτήρια, πρωτόζωα, μύκητες κ.λπ., με σκοπό τη διάγνωση και την αντιμετώπιση των επιπτώσεων που ενδέχεται να έχουν οι μικροοργανισμοί αυτοί στα ζώα, στο περιβάλλον, στη βιομηχανία τροφίμων ή στον κλάδο της υγειονομικής περίθαλψης.
	",http://data.europa.eu/esco/occupation/eee68e13-8248-43bb-a9fb-959832a6c217,βιολόγος
Occupation,http://data.europa.eu/esco/occupation/a9c7a04d-807a-41b5-b441-87c73c73c9c5,γλωσσολόγος,released,φωνολόγος | ειδικός υπολογιστικής γλωσσολογίας | ιστορικός γλωσσολόγος | φιλόλογος | ιστορική γλωσσολόγος | υπεύθυνος ορολογίας | υπεύθυνη ορολογίας | κοινωνιογλωσσολόγος | ορολόγος,"Οι γλωσσολόγοι ασχολούνται με την επιστημονική μελέτη των γλωσσών. Μελετούν επισταμένα τις γλώσσες και μπορούν να τις ερμηνεύουν με βάση τα γραμματικά, σημασιολογικά και φωνητικά χαρακτηριστικά τους. Μελετούν την εξέλιξη της γλώσσας και τον τρόπο χρήσης της από τις κοινωνίες.",http://data.europa.eu/esco/isco/C2643,"Μεταφραστές, διερμηνείς και άλλοι γλωσσολόγοι"
Occupation,http://data.europa.eu/esco/occupation/ab360abd-32e2-4e03-967d-a10758efffa7,μηχανικός μηχατρονικής,released,μηχανικός κυβερνητικής | μηχανικός με ειδικότητα στη μηχατρονική | μηχανικός με ειδικότητα στην κυβερνητική | μηχανικός με ειδίκευση στη μηχατρονική | μηχανικός με ειδίκευση στην κυβερνητική,"Οι μηχανικοί μηχατρονικής σχεδιάζουν και αναπτύσσουν έξυπνα συστήματα, όπως ρομποτικές συσκευές, έξυπνες οικιακές συσκευές και αεροπλάνα, συνδυάζοντας τεχνολογίες από τους τομείς της μηχανολογίας, της ηλεκτρονικής, των υπολογιστών και της μηχανικής συστημάτων ελέγχου. Δημιουργούν πρότυπα ή σχέδια για μέρη, σύνολα ή τελικά προϊόντα, με τη χρήση προγραμμάτων λογισμικού, και επιβλέπουν και διαχειρίζονται έργα.",http://data.europa.eu/esco/occupation/579254cf-6d69-4889-9000-9c79dc568644,μηχανολόγος μηχανικός
Occupation,http://data.europa.eu/esco/occupation/ab3c4d3e-3189-47ad-82af-57cdae3cb589,οπτικός μηχανικός,released,,"Οι οπτικοί μηχανικοί σχεδιάζουν και αναπτύσσουν διάφορες βιομηχανικές εφαρμογές της οπτικής. Έχουν γνώση των αρχών του φωτός, των αρχών μετάδοσής του, και της οπτικής, τις οποίες χρησιμοποιούν για τον σχεδιασμό των μηχανικών προδιαγραφών εξοπλισμού, όπως μικροσκόπια, φακοί, τηλεσκόπια και άλλες οπτικές διατάξεις.",http://data.europa.eu/esco/isco/C2149,Μηχανικοί π.δ.κ.α.
Occupation,http://data.europa.eu/esco/occupation/ac8b3cd1-a127-4e6a-8208-5cfcf7111955,στατιστικολόγος,released,στατιστική αναλύτρια | στατιστικός ερευνητής | στατιστικός αναλυτής | στατιστική ερευνήτρια,"Οι στατιστικολόγοι προβαίνουν στη συλλογή, την πινακοποίηση και, πρωτίστως, την ανάλυση ποσοτικών πληροφοριών που προέρχονται από ποικίλα πεδία. Ερμηνεύουν και αναλύουν στατιστικές μελέτες σε τομείς όπως η υγεία, η δημογραφία, τα χρηματοοικονομικά, οι επιχειρήσεις κ.λπ. και παρέχουν συμβουλές με βάση πρότυπα και διατυπωμένες αναλύσεις.",http://data.europa.eu/esco/isco/C2120,"Μαθηματικοί, αναλογιστές και στατιστικοί"
Occupation,http://data.europa.eu/esco/occupation/acf69cab-8629-45c8-ae10-c8fb15f474b6,ανθρωπολόγος,released,διαπολιτισμική μεσολαβήτρια | διαπολιτισμικός μεσολαβητής | πολιτισμολόγος | εθνολόγος | κοινωνικός ανθρωπολόγος | εθνομουσικολόγος | πολιτισμική ανθρωπολόγος | πολιτισμικός ανθρωπολόγος | φυσικός ανθρωπολόγος | ιστορικός-ανθρωπολόγος | κοινωνική ανθρωπολόγος | αρχαιολόγος-ανθρωπολόγος | λαογράφος | βιολόγος-ανθρωπολόγος | γλωσσολόγος-ανθρωπολόγος | θεατρολόγος | μουσικολόγος,"Οι ανθρωπολόγοι ασχολούνται με την έρευνα όλων των πτυχών της ζωής που σχετίζονται με τους ανθρώπους. Μελετούν τους διάφορους πολιτισμούς που υπήρξαν στο πέρασμα της ιστορίας και τους τρόπους οργάνωσής τους. Επιχειρούν να αναλύσουν τις σωματικές, κοινωνικές, γλωσσικές, πολιτικές, οικονομικές, φιλοσοφικές και πολιτισμικές πτυχές των διάφορων ανθρώπων. Στόχος των σπουδών τους είναι να κατανοήσουν και να περιγράψουν το παρελθόν της ανθρωπότητας και να επιλύσουν επιμέρους κοινωνικά προβλήματα. Διερευνούν διάφορες προσεγγίσεις, όπως η φιλοσοφική ανθρωπολογία.",http://data.europa.eu/esco/isco/C2632,"Κοινωνιολόγοι, ανθρωπολόγοι και ασκούντες συναφή επαγγέλματα"
Occupation,http://data.europa.eu/esco/occupation/ae2c1bf4-669e-4fec-a7d7-698753699083,πανεπιστημιακός καθηγητής φιλοσοφίας/πανεπιστημιακή καθηγήτρια φιλοσοφίας,released,καθηγήτρια φιλοσοφίας | καθηγητής φιλοσοφίας | λεκτόρισσα φιλοσοφίας | αναπληρωτής καθηγητής φιλοσοφίας | επίκουρος καθηγητής φιλοσοφίας | πανεπιστημιακός καθηγητής φιλοσοφίας | λέκτορας φιλοσοφίας | αναπληρώτρια καθηγήτρια φιλοσοφίας | επίκουρη καθηγήτρια φιλοσοφίας | πανεπιστημιακή καθηγήτρια φιλοσοφίας,"Οι πανεπιστημιακοί καθηγητές φιλοσοφίας είναι καθηγητές, εκπαιδευτικοί ή λέκτορες οι οποίοι παρέχουν εκπαίδευση σε σπουδαστές με απολυτήριο ανώτερης δευτεροβάθμιας εκπαίδευσης, στον δικό τους εξειδικευμένο κλάδο σπουδών, τη φιλοσοφία, ο οποίος έχει κυρίως ακαδημαϊκό χαρακτήρα. Συνεργάζονται με τους βοηθούς ερευνητές και τους βοηθούς καθηγητή για την προετοιμασία των διαλέξεων και των εξετάσεων, για τη βαθμολόγηση των εργασιών και των εξετάσεων και παρέχουν αξιολόγηση και ανατροφοδότηση στους σπουδαστές. Επίσης, διεξάγουν ακαδημαϊκή έρευνα στον αντίστοιχο τομέα της φιλοσοφίας, δημοσιεύουν τα πορίσματά τους και συνεργάζονται με άλλους συναδέλφους από το πανεπιστήμιο.",http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,καθηγητής τριτοβάθμιας εκπαίδευσης/καθηγήτρια τριτοβάθμιας εκπαίδευσης
Occupation,http://data.europa.eu/esco/occupation/ae8b19cc-8c6e-4a16-ada2-c15f97ded133,μηχανολόγος μηχανικός με ειδίκευση στην οπτομηχανική,released,μηχανολόγος μηχανικός με ειδικότητα στην οπτομηχανική | μηχανικός με ειδικότητα στην οπτομηχανική | μηχανικός με ειδίκευση στην οπτομηχανική,"Οι μηχανολόγοι μηχανικοί με ειδίκευση στην οπτομηχανική σχεδιάζουν και αναπτύσσουν οπτομηχανικά συστήματα, συσκευές και στοιχεία, όπως οπτικά κάτοπτρα και οπτικά στηρίγματα. Ο μηχανολόγοι μηχανικοί με ειδίκευση στην οπτομηχανική συνδυάζουν την οπτική μηχανική με τη μηχανολογική μηχανική για τον σχεδιασμό των εν λόγω συστημάτων και συσκευών. Διεξάγουν έρευνες, διενεργούν αναλύσεις, δοκιμάζουν τις συσκευές και εποπτεύουν την έρευνα.",http://data.europa.eu/esco/occupation/579254cf-6d69-4889-9000-9c79dc568644,μηχανολόγος μηχανικός
Occupation,http://data.europa.eu/esco/occupation/b0f3f595-4965-4f13-ba5c-f6049b62469f,βιομετριστής/βιομετρίστρια,released,βιοστατιστικολόγος,"Οι βιομετριστές διεξάγουν έρευνα στον τομέα της βιομετρίας. Πραγματοποιούν προγράμματα στατιστικής ή βιολογικής έρευνας στο πλαίσιο των οποίων μετρώνται τα δακτυλικά αποτυπώματα, οι αμφιβληστροειδείς και οι ανθρώπινες μορφές για ιατρική ή βιομηχανική χρήση.",http://data.europa.eu/esco/occupation/ac8b3cd1-a127-4e6a-8208-5cfcf7111955,στατιστικολόγος
